age,gender,height_cm,weight_kg,activity_level,Mod_act,Vig_act,bmi,bmi_category,fitness_goal,bmr,activity_multiplier,tdee,workout_template_id,nutrition_template_id,tdee_bmr_ratio,height_bin,weight_bin,split,gender_encoded,combo_stratify,age_group,data_source,goal_encoded,BMI_Goal_interaction,Age_Activity_interaction,BMI_Activity_interaction,Age_Goal_interaction,BMR_per_weight,activity_efficiency,BMI_deviation,weight_height_ratio,metabolic_score,high_metabolism,vigorous_activity,very_active,young_adult,optimal_BMI
57,Male,185.4,83.9,Moderate Activity,4.0,0.0,24.40857925195123,Normal,Fat Loss,1778.5159000000003,1.55,2756.6996450000006,2.0,1.0,1.55,181-200,71-100,train,,,,,0,0.0,57,24.40857925195123,0,21.19804410011919,1.0,1.908579251951231,0.4525350593311758,0.3718955105284069,1,0,0,0,1
45,Male,180.3,79.4,High Activity,10.0,0.0,24.424689361940363,Normal,Fat Loss,1761.8785000000005,1.81,3189.0000850000006,3.0,1.0,1.81,181-200,71-100,train,,,,,0,0.0,90,48.849378723880726,0,22.189905541561718,0.9999999999999999,1.9246893619403629,0.4403771491957848,0.4931090120347048,1,0,0,0,1
54,Male,190.5,120.2,High Activity,3.0,3.0,33.12184402146582,Obese,Fat Loss,2306.3329000000003,1.81,4174.462549000001,3.0,3.0,1.81,181-200,101-150,train,,,,,0,0.0,108,66.24368804293164,0,19.187461730449254,1.0,10.621844021465819,0.6309711286089239,0.35532336537868986,1,0,0,0,0
60,Male,188.0,136.1,High Activity,12.0,4.0,38.50724309642372,Obese,Fat Loss,2473.2857000000004,1.81,4476.647117,3.0,3.0,1.81,181-200,101-150,train,,,,,0,0.0,120,77.01448619284744,0,18.17256208670096,1.0,16.00724309642372,0.7239361702127659,0.3028760347783493,1,0,0,0,0
39,Male,182.9,86.2,High Activity,5.0,5.0,25.767949155232767,Overweight,Fat Loss,1899.5175,1.81,3438.1266750000004,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,78,51.535898310465534,0,22.03616589327146,1.0000000000000002,3.267949155232767,0.47129579004920724,0.5650298946992682,1,0,0,0,0
18,Male,182.9,72.6,High Activity,5.0,14.0,21.70247225835149,Normal,Fat Loss,1836.5353,1.81,3324.128893,3.0,1.0,1.81,181-200,71-100,train,,,,,0,0.0,36,43.40494451670298,0,25.296629476584023,1.0,0.7975277416485085,0.3969382176052487,1.4053683042546679,1,0,0,1,1
59,Male,182.9,83.9,High Activity,5.0,2.0,25.0804052682602,Overweight,Fat Loss,1755.1644000000003,1.81,3176.8475640000006,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,118,50.1608105365204,0,20.91971871275328,1.0,2.5804052682602006,0.458720612356479,0.3545715036059878,1,0,0,0,0
40,Male,185.4,72.6,Low Activity,0.0,0.0,21.1211305565156,Normal,Fat Loss,1723.6388000000002,1.29,2223.4940520000005,1.0,1.0,1.29,181-200,71-100,train,,,,,0,0.0,0,0.0,0,23.741581267217637,1.0,1.378869443484401,0.3915857605177993,0.5935395316804408,1,0,0,0,1
62,Male,182.9,104.3,High Activity,20.0,6.0,31.1786206135821,Obese,Fat Loss,2011.4322000000004,1.81,3640.692282000001,3.0,3.0,1.81,181-200,101-150,train,,,,,0,0.0,124,62.3572412271642,0,19.28506423777565,1.0,8.678620613582101,0.5702569710224166,0.3110494231899299,1,0,0,0,0
41,Female,165.1,56.7,High Activity,4.0,3.0,20.80122503440273,Normal,Fat Loss,1305.8477,1.81,2363.584337,3.0,1.0,1.81,166-180,40-70,train,,,,,0,0.0,82,41.60245006880546,0,23.030823633156967,0.9999999999999998,1.69877496559727,0.3434282253179891,0.5617274056867553,1,0,0,0,1
61,Female,170.2,63.5,High Activity,6.0,3.0,21.92070985817473,Normal,Fat Loss,1297.9271,1.81,2349.248051,3.0,1.0,1.8100000000000005,166-180,40-70,train,,,,,0,0.0,122,43.84141971634946,0,20.4397968503937,0.9999999999999998,0.5792901418252683,0.37309048178613397,0.33507863689170003,1,0,0,0,1
40,Male,185.4,104.3,Low Activity,2.0,0.0,30.343442383534125,Obese,Fat Loss,2148.3237000000004,1.29,2771.3375730000007,1.0,3.0,1.29,181-200,101-150,train,,,,,0,0.0,0,0.0,0,20.597542665388307,1.0,7.843442383534125,0.5625674217907227,0.5149385666347077,1,0,0,0,0
46,Female,157.5,47.6,Moderate Activity,4.0,0.0,19.18871252204585,Normal,Fat Loss,1176.5051999999998,1.55,1823.58306,2.0,1.0,1.55,150-165,40-70,train,,,,,0,0.0,46,19.18871252204585,0,24.716495798319322,1.0000000000000002,3.3112874779541492,0.3022222222222222,0.5373151260504201,1,0,0,0,1
49,Female,157.5,47.6,High Activity,5.0,0.0,19.18871252204585,Normal,Fat Loss,1163.5151999999998,1.81,2105.962512,3.0,1.0,1.81,150-165,40-70,train,,,,,0,0.0,98,38.3774250440917,0,24.443596638655457,1.0000000000000002,3.3112874779541492,0.3022222222222222,0.4988489109929685,1,0,0,0,1
24,Male,182.9,95.3,High Activity,10.0,5.0,28.488231490645965,Overweight,Fat Loss,2106.5852,1.81,3812.919212,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,48,56.97646298129193,0,22.10477649527807,0.9999999999999999,5.9882314906459655,0.5210497539639147,0.9210323539699197,1,0,0,1,0
64,Female,162.6,53.5,High Activity,30.0,6.0,20.2354422068206,Normal,Fat Loss,1168.9223000000002,1.81,2115.7493630000004,3.0,1.0,1.81,150-165,40-70,train,,,,,0,0.0,128,40.4708844136412,0,21.84901495327103,1.0,2.2645577931793994,0.3290282902829028,0.34139085864485985,1,0,0,0,1
64,Male,154.9,83.9,High Activity,10.0,1.0,34.96706052885699,Obese,Fat Loss,1592.4074000000005,1.81,2882.257394000001,3.0,3.0,1.81,150-165,71-100,train,,,,,0,0.0,128,69.93412105771398,0,18.97982598331347,1.0,12.46706052885699,0.5416397675919948,0.296559780989273,1,0,0,0,0
32,Male,180.3,90.7,High Activity,10.0,1.0,27.900747167858825,Overweight,Fat Loss,1987.0656,1.81,3596.588736,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,64,55.80149433571765,0,21.90811025358324,1.0,5.400747167858825,0.5030504714364947,0.6846284454244762,1,0,0,0,0
54,Male,180.3,82.6,High Activity,8.0,0.0,25.409059714058863,Overweight,Fat Loss,1753.6559000000002,1.81,3174.1171790000003,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,108,50.818119428117726,0,21.230700968523006,1.0,2.9090597140588628,0.45812534664448135,0.39316112904672235,1,0,0,0,0
56,Male,167.6,59.0,Moderate Activity,0.0,2.0,21.00409544260969,Normal,Fat Loss,1365.1854,1.55,2116.03737,2.0,1.0,1.5499999999999998,166-180,40-70,train,,,,,0,0.0,56,21.00409544260969,0,23.13873559322034,1.0,1.4959045573903111,0.35202863961813846,0.4131917070217918,1,0,0,0,1
53,Female,162.6,49.9,High Activity,12.0,0.0,18.873804974212103,Normal,Fat Loss,1183.2631,1.81,2141.706211,3.0,1.0,1.81,150-165,40-70,train,,,,,0,0.0,106,37.747609948424206,0,23.712687374749496,1.0000000000000002,3.626195025787897,0.3068880688806888,0.44740919574999055,1,0,0,0,1
24,Female,172.7,63.5,High Activity,4.0,4.0,21.290656352377464,Normal,Fat Loss,1465.8820999999998,1.81,2653.246601,3.0,1.0,1.81,166-180,40-70,train,,,,,0,0.0,48,42.58131270475493,0,23.08475748031496,1.0,1.2093436476225357,0.3676896352055588,0.9618648950131232,1,0,0,1,1
53,Female,157.5,58.1,High Activity,2.0,3.0,23.42151675485009,Normal,Fat Loss,1243.2887,1.81,2250.352547,3.0,1.0,1.81,150-165,40-70,train,,,,,0,0.0,106,46.84303350970018,0,21.39911703958692,1.0,0.9215167548500887,0.3688888888888889,0.4037569252752249,1,0,0,0,1
42,Male,180.3,88.5,Moderate Activity,1.0,2.0,27.22399255077736,Overweight,Fat Loss,1900.8222000000003,1.55,2946.2744100000004,2.0,2.0,1.55,181-200,71-100,train,,,,,0,0.0,42,27.22399255077736,0,21.478216949152547,1.0,4.723992550777361,0.49084858569051576,0.5113861178369654,1,0,0,0,0
49,Female,157.5,90.7,High Activity,9.0,9.0,36.563366087175616,Obese,Fat Loss,1562.0609,1.81,2827.330229,3.0,3.0,1.81,150-165,71-100,train,,,,,0,0.0,98,73.12673217435123,0,17.222281146637265,1.0,14.063366087175616,0.5758730158730159,0.35147512544157683,1,0,0,0,0
54,Female,162.6,59.0,High Activity,3.0,3.0,22.315721312194675,Normal,Fat Loss,1263.0808,1.81,2286.176248,3.0,1.0,1.81,150-165,40-70,train,,,,,0,0.0,108,44.63144262438935,0,21.40814915254237,1.0000000000000002,0.18427868780532464,0.3628536285362854,0.39644720652856247,1,0,0,0,1
39,Female,154.9,77.1,High Activity,7.0,0.0,32.133019866208265,Obese,Fat Loss,1471.5468999999998,1.81,2663.499889,3.0,3.0,1.81,150-165,71-100,train,,,,,0,0.0,78,64.26603973241653,0,19.086211413748376,1.0000000000000002,9.633019866208265,0.49774047772756613,0.4893900362499584,1,0,0,0,0
55,Male,182.9,97.5,Low Activity,1.0,1.0,29.14588216514147,Overweight,Fat Loss,1960.0716,1.29,2528.492364,1.0,2.0,1.29,181-200,71-100,train,,,,,0,0.0,0,0.0,0,20.10329846153846,1.0,6.645882165141469,0.5330781848004373,0.36551451748251745,1,0,0,0,0
24,Male,185.4,113.4,Low Activity,2.0,0.0,32.9908568196814,Obese,Fat Loss,2361.0684,1.29,3045.778236,1.0,3.0,1.29,181-200,101-150,train,,,,,0,0.0,0,0.0,0,20.820708994708994,1.0,10.490856819681397,0.6116504854368933,0.8675295414462081,1,0,0,1,0
54,Female,167.6,56.2,High Activity,5.0,5.0,20.00729091312991,Normal,Fat Loss,1252.6792,1.81,2267.349352,3.0,1.0,1.81,166-180,40-70,train,,,,,0,0.0,108,40.01458182625982,0,22.289665480427047,1.0,2.4927090868700894,0.3353221957040573,0.4127715829708712,1,0,0,0,1
52,Female,170.2,81.6,High Activity,15.0,0.0,28.168975187827687,Overweight,Fat Loss,1504.2678,1.81,2722.724718,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,104,56.337950375655375,0,18.434654411764708,0.9999999999999998,5.668975187827687,0.4794359576968273,0.354512584841629,1,0,0,0,0
60,Male,182.9,99.8,High Activity,6.0,1.0,29.833426052114035,Overweight,Fat Loss,1962.4997000000003,1.81,3552.124457000001,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,120,59.66685210422807,0,19.664325651302608,1.0,7.333426052114035,0.5456533624931657,0.3277387608550435,1,0,0,0,0
59,Male,165.1,95.3,High Activity,20.0,45.0,34.962200101914995,Obese,Fat Loss,1822.468,1.81,3298.66708,3.0,3.0,1.81,166-180,71-100,train,,,,,0,0.0,118,69.92440020382999,0,19.12348373557188,1.0,12.462200101914995,0.5772259236826166,0.3241268429757946,1,0,0,0,0
44,Female,167.6,56.7,High Activity,15.0,2.0,20.185291721965587,Normal,Fat Loss,1300.6027,1.81,2354.090887,3.0,1.0,1.81,166-180,40-70,train,,,,,0,0.0,88,40.370583443931174,0,22.93831922398589,1.0,2.314708278034413,0.3383054892601432,0.5213254369087702,1,0,0,0,1
55,Male,190.5,102.1,High Activity,50.0,0.0,28.1342784907792,Overweight,Fat Loss,2058.1702,1.81,3725.288062,3.0,2.0,1.81,181-200,101-150,train,,,,,0,0.0,110,56.2685569815584,0,20.158376101860924,1.0,5.634278490779199,0.5359580052493438,0.366515929124744,1,0,0,0,0
43,Female,165.1,68.0,High Activity,0.0,4.0,24.946795455721087,Normal,Fat Loss,1401.6788,1.81,2537.038628,3.0,1.0,1.81,166-180,40-70,train,,,,,0,0.0,86,49.893590911442175,0,20.612923529411763,1.0,2.4467954557210874,0.4118715929739552,0.47937031463748286,1,0,0,0,0
37,Female,157.5,54.4,Moderate Activity,3.0,1.0,21.929957168052407,Normal,Fat Loss,1278.3547999999998,1.55,1981.44994,2.0,1.0,1.55,150-165,40-70,train,,,,,0,0.0,37,21.929957168052407,0,23.499169117647057,1.0000000000000002,0.5700428319475925,0.34539682539682537,0.6351126788553259,1,0,0,0,1
44,Female,170.2,63.5,High Activity,20.0,0.0,21.92070985817473,Normal,Fat Loss,1371.5371,1.81,2482.482151,3.0,1.0,1.81,166-180,40-70,train,,,,,0,0.0,88,43.84141971634946,0,21.599009448818897,1.0,0.5792901418252683,0.37309048178613397,0.4908865783822477,1,0,0,0,1
65,Male,182.9,102.1,High Activity,6.0,0.0,30.5209699390866,Obese,Fat Loss,1964.9278,1.81,3556.519318,3.0,3.0,1.81,181-200,101-150,train,,,,,0,0.0,130,61.0419398781732,0,19.245130264446622,1.0,8.020969939086601,0.5582285401858939,0.2960789271453326,1,0,0,0,0
42,Male,182.9,89.8,Moderate Activity,2.0,2.0,26.844104804407216,Overweight,Fat Loss,1930.7157,1.55,2992.609335,2.0,2.0,1.55,181-200,71-100,train,,,,,0,0.0,42,26.844104804407216,0,21.500174832962138,1.0,4.344104804407216,0.49097867687260793,0.5119089245943367,1,0,0,0,0
56,Female,162.6,90.7,High Activity,5.0,2.0,34.305693610441644,Obese,Fat Loss,1547.5507,1.81,2801.0667670000003,3.0,3.0,1.81,150-165,71-100,train,,,,,0,0.0,112,68.61138722088329,0,17.06230099228225,1.0,11.805693610441644,0.557810578105781,0.30468394629075446,1,0,0,0,0
47,Male,154.9,108.9,High Activity,25.0,10.0,45.38632767094786,Obese,Fat Loss,2023.8414,1.81,3663.1529340000006,3.0,3.0,1.81,150-165,101-150,train,,,,,0,0.0,94,90.77265534189571,0,18.584402203856747,1.0000000000000002,22.886327670947857,0.7030342156229826,0.39541281284801594,1,0,0,0,0
45,Male,182.9,90.7,High Activity,5.0,3.0,27.11314371670084,Overweight,Fat Loss,1925.7420000000004,1.81,3485.5930200000007,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,90,54.22628743340168,0,21.231995589856673,1.0,4.61314371670084,0.49589939857845816,0.47182212421903724,1,0,0,0,0
49,Female,172.7,68.0,High Activity,10.0,0.0,22.799443023018387,Normal,Fat Loss,1399.2436,1.81,2532.630916,3.0,1.0,1.81,166-180,40-70,train,,,,,0,0.0,98,45.598886046036775,0,20.577111764705883,1.0,0.2994430230183873,0.3937463810075275,0.419941056422569,1,0,0,0,1
56,Male,182.9,79.4,Low Activity,0.0,0.0,23.73521070679213,Normal,Fat Loss,1711.9089,1.29,2208.362481,1.0,1.0,1.29,181-200,71-100,train,,,,,0,0.0,0,0.0,0,21.560565491183876,1.0,1.235210706792131,0.434117003827228,0.38501009805685493,1,0,0,0,1
52,Male,154.9,83.9,High Activity,15.0,0.0,34.96706052885699,Obese,Fat Loss,1660.5314000000003,1.81,3005.561834000001,3.0,3.0,1.81,150-165,71-100,train,,,,,0,0.0,104,69.93412105771398,0,19.7917926102503,1.0000000000000002,12.46706052885699,0.5416397675919948,0.3806113963509673,1,0,0,0,0
45,Male,167.6,71.2,High Activity,25.0,15.0,25.347315178200173,Overweight,Fat Loss,1591.0758,1.81,2879.8471980000004,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,90,50.694630356400346,0,22.346570224719102,1.0,2.847315178200173,0.4248210023866349,0.4965904494382023,1,0,0,0,0
33,Female,165.1,61.2,High Activity,12.0,6.0,22.45211591014898,Normal,Fat Loss,1382.0992,1.81,2501.599552,3.0,1.0,1.81,166-180,40-70,train,,,,,0,0.0,66,44.90423182029796,0,22.58332026143791,1.0,0.04788408985102066,0.3706844336765597,0.6843430382253912,1,0,0,0,1
36,Male,180.3,99.8,High Activity,10.0,0.0,30.70005035669582,Obese,Fat Loss,2086.2703000000006,1.81,3776.149243000001,3.0,3.0,1.81,181-200,71-100,train,,,,,0,0.0,72,61.40010071339164,0,20.904512024048103,1.0,8.200050356695819,0.5535219079312257,0.5806808895568918,1,0,0,0,0
50,Male,188.0,95.3,High Activity,5.0,5.0,26.963558171118155,Overweight,Fat Loss,1983.4581000000005,1.81,3590.0591610000006,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,100,53.92711634223631,0,20.81278174186779,0.9999999999999999,4.463558171118155,0.5069148936170212,0.41625563483735584,1,0,0,0,0
57,Male,167.6,81.6,High Activity,15.0,2.0,29.049732001982218,Overweight,Fat Loss,1662.2806,1.81,3008.727886,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,114,58.099464003964435,0,20.371085784313728,1.0,6.549732001982218,0.48687350835322196,0.35738746990024084,1,0,0,0,0
53,Male,154.9,77.1,Moderate Activity,3.0,0.0,32.133019866208265,Obese,Fat Loss,1563.7548000000002,1.55,2423.8199400000003,2.0,3.0,1.55,150-165,71-100,train,,,,,0,0.0,53,32.133019866208265,0,20.282163424124516,1.0,9.633019866208265,0.49774047772756613,0.38268232875706637,1,0,0,0,0
21,Male,167.6,68.0,High Activity,2.0,3.0,24.20811000165185,Normal,Fat Loss,1684.4534,1.81,3048.860654,3.0,1.0,1.8100000000000005,166-180,40-70,train,,,,,0,0.0,42,48.4162200033037,0,24.771373529411765,1.0,1.7081100016518498,0.405727923627685,1.1795892156862746,1,0,0,1,1
57,Female,167.6,59.0,High Activity,10.0,5.0,21.00409544260969,Normal,Fat Loss,1265.5808,1.81,2290.701248,3.0,1.0,1.81,166-180,40-70,train,,,,,0,0.0,114,42.00819088521938,0,21.450522033898306,1.0,1.4959045573903111,0.35202863961813846,0.37632494796312815,1,0,0,0,1
53,Female,165.1,97.5,High Activity,8.0,5.0,35.76930230783538,Obese,Fat Loss,1631.1653,1.81,2952.409193,3.0,3.0,1.81,166-180,71-100,train,,,,,0,0.0,106,71.53860461567076,0,16.72990051282051,1.0,13.269302307835382,0.5905511811023623,0.31565850024189646,1,0,0,0,0
52,Female,160.0,72.6,Moderate Activity,3.0,0.0,28.359375,Overweight,Fat Loss,1389.4452,1.55,2153.64006,2.0,2.0,1.5499999999999998,150-165,71-100,train,,,,,0,0.0,52,28.359375,0,19.13836363636364,1.0,5.859375,0.45375,0.3680454545454546,1,0,0,0,0
63,Male,188.0,90.7,High Activity,50.0,5.0,25.662064282480763,Overweight,Fat Loss,1848.0309,1.81,3344.9359290000007,3.0,2.0,1.8100000000000005,181-200,71-100,train,,,,,0,0.0,126,51.324128564961526,0,20.375202866593163,1.0000000000000002,3.162064282480763,0.4824468085106383,0.3234159185173518,1,0,0,0,0
56,Male,172.7,86.2,High Activity,8.0,1.0,28.901646890943898,Overweight,Fat Loss,1754.0586999999998,1.81,3174.846247,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,112,57.803293781887795,0,20.348708816705333,1.0,6.401646890943898,0.4991314418066011,0.36336980029830956,1,0,0,0,0
52,Female,160.0,77.1,High Activity,5.0,0.0,30.1171875,Obese,Fat Loss,1431.0567,1.81,2590.212627,3.0,3.0,1.81,150-165,71-100,train,,,,,0,0.0,104,60.234375,0,18.561046692607007,0.9999999999999998,7.6171875,0.48187499999999994,0.3569432056270578,1,0,0,0,0
63,Female,157.5,61.2,High Activity,30.0,10.0,24.67120181405896,Normal,Fat Loss,1228.6544,1.81,2223.864464,3.0,1.0,1.81,150-165,40-70,train,,,,,0,0.0,126,49.34240362811792,0,20.076052287581696,1.0000000000000002,2.1712018140589606,0.38857142857142857,0.31866749662828087,1,0,0,0,1
42,Female,170.2,62.6,Moderate Activity,4.0,0.0,21.6100226318384,Normal,Fat Loss,1371.8748,1.55,2126.40594,2.0,1.0,1.55,166-180,40-70,train,,,,,0,0.0,42,21.6100226318384,0,21.914932907348245,1.0,0.889977368161599,0.3678025851938896,0.5217841168416248,1,0,0,0,1
32,Female,160.0,51.7,High Activity,0.0,3.0,20.1953125,Normal,Fat Loss,1282.7829000000002,1.81,2321.837049,3.0,1.0,1.81,150-165,40-70,train,,,,,0,0.0,64,40.390625,0,24.81204835589942,1.0,2.3046875,0.323125,0.7753765111218569,1,0,0,0,1
31,Male,182.9,86.2,High Activity,20.0,0.0,25.767949155232767,Overweight,Fat Loss,1944.9335,1.81,3520.329635,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,62,51.535898310465534,0,22.563033642691416,1.0,3.267949155232767,0.47129579004920724,0.7278397949255295,1,0,0,0,0
44,Male,180.3,99.3,High Activity,5.0,0.0,30.546242489177303,Obese,Fat Loss,2034.1558,1.81,3681.821998,3.0,3.0,1.81,181-200,71-100,train,,,,,0,0.0,88,61.092484978354605,0,20.484952668680766,1.0,8.046242489177303,0.5507487520798668,0.465567106106381,1,0,0,0,0
63,Female,167.6,63.5,High Activity,3.0,10.0,22.60610272213077,Normal,Fat Loss,1281.2123,1.81,2318.994263,3.0,1.0,1.81,166-180,40-70,train,,,,,0,0.0,126,45.21220544426154,0,20.176571653543306,1.0,0.1061027221307711,0.3788782816229117,0.320263042119735,1,0,0,0,1
60,Male,182.9,79.4,High Activity,8.0,6.0,23.73521070679213,Normal,Fat Loss,1689.2009000000005,1.81,3057.4536290000005,3.0,1.0,1.81,181-200,71-100,train,,,,,0,0.0,120,47.47042141358426,0,21.27457052896726,0.9999999999999999,1.235210706792131,0.434117003827228,0.3545761754827877,1,0,0,0,1
51,Female,167.6,68.0,High Activity,10.0,10.0,24.20811000165185,Normal,Fat Loss,1374.7838000000002,1.81,2488.3586780000005,3.0,1.0,1.8100000000000005,166-180,40-70,train,,,,,0,0.0,102,48.4162200033037,0,20.217408823529414,1.0,1.7081100016518498,0.405727923627685,0.3964197808535179,1,0,0,0,1
42,Female,172.7,63.5,High Activity,20.0,1.0,21.290656352377464,Normal,Fat Loss,1387.9420999999998,1.81,2512.175201,3.0,1.0,1.81,166-180,40-70,train,,,,,0,0.0,84,42.58131270475493,0,21.857355905511806,1.0000000000000002,1.2093436476225357,0.3676896352055588,0.5204132358455192,1,0,0,0,1
46,Female,172.7,100.7,High Activity,5.0,0.0,33.76329282967576,Obese,Fat Loss,1714.6105,1.81,3103.445005,3.0,3.0,1.81,166-180,101-150,train,,,,,0,0.0,92,67.52658565935153,0,17.026916583912612,1.0,11.263292829675763,0.5830920671685004,0.3701503605198394,1,0,0,0,0
58,Male,193.0,83.9,High Activity,5.0,10.0,22.52409460656662,Normal,Fat Loss,1809.3113000000003,1.81,3274.8534530000006,3.0,1.0,1.81,181-200,71-100,train,,,,,0,0.0,116,45.04818921313324,0,21.565092967818835,1.0,0.02409460656662077,0.4347150259067358,0.37181194772101434,1,0,0,0,1
24,Female,175.3,71.2,High Activity,20.0,1.0,23.169473307757965,Normal,Fat Loss,1545.1387999999995,1.81,2796.7012279999994,3.0,1.0,1.81,166-180,71-100,train,,,,,0,0.0,48,46.33894661551593,0,21.70138764044943,1.0000000000000002,0.6694733077579649,0.40616086708499716,0.9042244850187262,1,0,0,1,1
21,Female,157.5,47.6,High Activity,20.0,2.0,19.18871252204585,Normal,Fat Loss,1284.7551999999998,1.81,2325.406912,3.0,1.0,1.8100000000000005,150-165,40-70,train,,,,,0,0.0,42,38.3774250440917,0,26.99065546218487,1.0,3.3112874779541492,0.3022222222222222,1.285269307723089,1,0,0,1,1
58,Female,167.6,81.6,High Activity,14.0,1.0,29.049732001982218,Overweight,Fat Loss,1470.2329999999995,1.81,2661.1217299999994,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,116,58.099464003964435,0,18.0175612745098,1.0000000000000002,6.549732001982218,0.48687350835322196,0.31064760818120346,1,0,0,0,0
31,Female,160.0,63.5,High Activity,3.0,3.0,24.8046875,Normal,Fat Loss,1396.2275,1.81,2527.171775,3.0,1.0,1.81,150-165,40-70,train,,,,,0,0.0,62,49.609375,0,21.98783464566929,1.0,2.3046875,0.396875,0.7092849885699771,1,0,0,0,1
44,Female,167.6,77.1,High Activity,7.0,0.0,27.44772472246114,Overweight,Fat Loss,1489.2415,1.81,2695.527115,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,88,54.89544944492228,0,19.315713359273673,0.9999999999999998,4.947724722461139,0.46002386634844866,0.43899348543803807,1,0,0,0,0
25,Male,182.9,99.8,High Activity,15.0,4.0,29.833426052114035,Overweight,Fat Loss,2161.1947,1.81,3911.762407,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,50,59.66685210422807,0,21.655257515030062,1.0,7.333426052114035,0.5456533624931657,0.8662103006012024,1,0,0,1,0
25,Female,170.2,86.2,High Activity,6.0,0.0,29.756932122435625,Overweight,Fat Loss,1663.714,1.81,3011.32234,3.0,2.0,1.81,166-180,71-100,train,,,,,0,0.0,50,59.51386424487125,0,19.30062645011601,1.0,7.256932122435625,0.5064629847238543,0.7720250580046404,1,0,0,1,0
59,Male,182.9,113.4,High Activity,6.0,0.0,33.89890294899531,Obese,Fat Loss,2150.3759,1.81,3892.180379,3.0,3.0,1.81,181-200,101-150,train,,,,,0,0.0,118,67.79780589799061,0,18.962750440917105,1.0,11.398902948995307,0.6200109349371241,0.32140254984605265,1,0,0,0,0
61,Male,180.3,86.2,High Activity,6.0,0.0,26.516476360192183,Overweight,Fat Loss,1762.1461000000004,1.81,3189.484441000001,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,122,53.032952720384365,0,20.442530162412996,1.0,4.016476360192183,0.4780920687742651,0.335123445285459,1,0,0,0,0
64,Female,162.6,65.8,Moderate Activity,3.0,0.0,24.887702751566263,Normal,Fat Loss,1282.6603999999998,1.55,1988.12362,2.0,1.0,1.55,150-165,40-70,train,,,,,0,0.0,64,24.887702751566263,0,19.493319148936166,1.0000000000000002,2.3877027515662625,0.4046740467404674,0.3045831117021276,1,0,0,0,1
47,Male,172.7,72.6,High Activity,35.0,2.0,24.34175828634022,Normal,Fat Loss,1622.9525,1.81,2937.544025,3.0,1.0,1.81,166-180,71-100,train,,,,,0,0.0,94,48.68351657268044,0,22.354717630853997,1.0,1.8417582863402195,0.42038216560509556,0.47563229001817015,1,0,0,0,1
64,Male,154.9,72.6,High Activity,35.0,5.0,30.257551780631907,Obese,Fat Loss,1441.0213,1.81,2608.248553,3.0,3.0,1.81,150-165,71-100,train,,,,,0,0.0,128,60.515103561263814,0,19.848778236914605,0.9999999999999998,7.757551780631907,0.4686894770819883,0.3101371599517907,1,0,0,0,0
60,Female,160.0,72.6,High Activity,21.0,7.0,28.359375,Overweight,Fat Loss,1354.8052,1.81,2452.197412,3.0,2.0,1.81,150-165,71-100,train,,,,,0,0.0,120,56.71875,0,18.661228650137744,1.0,5.859375,0.45375,0.31102047750229567,1,0,0,0,0
46,Female,162.6,61.2,High Activity,40.0,0.0,23.147832954344302,Normal,Fat Loss,1318.0642,1.81,2385.696202,3.0,1.0,1.81,150-165,40-70,train,,,,,0,0.0,92,46.295665908688605,0,21.536996732026143,1.0,0.6478329543443024,0.3763837638376384,0.46819558113100307,1,0,0,0,1
43,Male,154.9,77.1,High Activity,48.0,48.0,32.133019866208265,Obese,Fat Loss,1620.5248,1.81,2933.1498880000004,3.0,3.0,1.81,150-165,71-100,train,,,,,0,0.0,86,64.26603973241653,0,21.018479896238652,1.0000000000000002,9.633019866208265,0.49774047772756613,0.48880185805206167,1,0,0,0,0
50,Male,182.9,90.7,High Activity,14.0,2.0,27.11314371670084,Overweight,Fat Loss,1897.3570000000004,1.81,3434.216170000001,3.0,2.0,1.81,181-200,71-100,train,,,,,0,0.0,100,54.22628743340168,0,20.919040793825804,1.0,4.61314371670084,0.49589939857845816,0.4183808158765161,1,0,0,0,0
61,Female,172.7,68.0,High Activity,20.0,0.0,22.799443023018387,Normal,Fat Loss,1347.2836000000002,1.81,2438.5833160000007,3.0,1.0,1.8100000000000005,166-180,40-70,train,,,,,0,0.0,122,45.598886046036775,0,19.81299411764706,1.0,0.2994430230183873,0.3937463810075275,0.3248031822565092,1,0,0,0,1
