HH_ID,age,Member_ID,gender,height_ft_in,weight_lb,mod_act,vig_act,height_cm,weight_kg,bmi,bmi_category,activity_level,fitness_goal,nutrition_template_id,workout_template_id,split
9316,54.0,6821,2,5.6,150,5.0,0.0,167.64,68.0388,24.21036522513816,Normal,Low Activity,Maintenance,81,30,train
6084,33.0,484,1,6.6,210,10.0,0.0,198.12,95.25432,24.267667864724284,Normal,Low Activity,Maintenance,81,30,train
13087,60.0,7006,2,5.5,140,2.0,0.0,165.1,63.50288,23.29696115013532,Normal,Low Activity,Maintenance,81,30,train
4472,39.0,2483,2,5.8,140,3.0,0.0,172.72,63.50288,21.28669136231006,Normal,Low Activity,Maintenance,81,30,train
13258,30.0,1384,1,6.1,172,4.0,3.0,185.42,78.017824,22.692413033540653,Normal,Low Activity,Maintenance,81,30,train
3345,53.0,2385,2,5.2,135,4.0,0.0,157.48000000000002,61.23492,24.69154938309876,Normal,Low Activity,Maintenance,81,30,train
8514,44.0,3667,2,5.7,140,3.0,2.0,170.18,63.50288,21.92685695239958,Normal,Low Activity,Maintenance,81,30,train
6548,42.0,562,1,5.8,160,1.0,2.0,172.72,72.57472,24.327647271211493,Normal,Low Activity,Maintenance,81,30,train
4142,19.0,4001,2,5.9,150,5.0,2.0,175.26,68.0388,22.150882360995976,Normal,Low Activity,Maintenance,81,30,train
14199,62.0,1469,2,5.2,124,7.0,0.0,157.48000000000002,56.245408,22.67964535929071,Normal,Low Activity,Maintenance,81,30,train
5760,52.0,2608,2,5.6,125,10.0,0.0,167.64,56.699,20.175304354281803,Normal,Low Activity,Maintenance,81,30,train
6798,43.0,2724,2,5.11,170,2.0,0.0,180.34,77.11064,23.70992482512638,Normal,Low Activity,Maintenance,81,30,train
1364,62.0,3784,2,5.5,135,3.0,2.0,165.1,61.23492,22.46492682334477,Normal,Low Activity,Maintenance,81,30,train
11637,55.0,1905,2,5.4,145,4.0,0.0,162.56,65.77083999999999,24.888917453616155,Normal,Low Activity,Maintenance,81,30,train
6212,59.0,503,1,6.4,180,3.0,2.0,193.04,81.64656,21.91004520513196,Normal,Low Activity,Maintenance,81,30,train
7555,56.0,6739,2,5.7,150,7.0,0.0,170.18,68.0388,23.49306102042812,Normal,Low Activity,Maintenance,81,30,train
5425,27.0,2574,2,5.9,165,6.0,0.0,175.26,74.84268,24.365970597095576,Normal,Low Activity,Maintenance,81,30,train
991,43.0,5459,1,5.8,163,3.0,2.0,172.72,73.935496,24.78379065754671,Normal,Low Activity,Maintenance,81,30,train
12972,43.0,3280,2,5.4,125,5.0,2.0,162.56,56.699,21.45596332208289,Normal,Low Activity,Maintenance,81,30,train
3825,64.0,1683,2,5.4,137,4.0,3.0,162.56,62.142104,23.51573580100285,Normal,Low Activity,Maintenance,81,30,train
9748,45.0,2950,2,5.5,135,5.0,0.0,165.1,61.23492,22.46492682334477,Normal,Low Activity,Maintenance,81,30,train
534,32.0,5420,1,6.2,175,4.0,1.0,187.96,79.3786,22.46842148907088,Normal,Low Activity,Maintenance,81,30,train
14082,47.0,1452,2,6.1,145,2.0,0.0,185.42,65.77083999999999,19.13023191781043,Normal,Low Activity,Maintenance,81,30,train
1981,33.0,5515,2,5.5,140,5.0,1.0,165.1,63.50288,23.29696115013532,Normal,Low Activity,Maintenance,81,30,train
14367,39.0,2048,2,5.4,120,6.0,1.0,162.56,54.43104,20.59772478919957,Normal,Low Activity,Maintenance,81,30,train
14160,25.0,4386,2,5.7,135,2.0,2.0,170.18,61.23492,21.14375491838531,Normal,Low Activity,Maintenance,81,30,train
14719,41.0,7086,2,5.3,115,0.0,5.0,160.02,52.16308,20.371110029194107,Normal,Low Activity,Maintenance,81,30,train
2880,20.0,7183,2,5.4,145,5.0,0.0,162.56,65.77083999999999,24.888917453616155,Normal,Low Activity,Maintenance,81,30,train
10732,38.0,6887,2,5.6,150,2.0,1.0,167.64,68.0388,24.21036522513816,Normal,Low Activity,Maintenance,81,30,train
4011,50.0,233,2,5.4,145,2.0,1.0,162.56,65.77083999999999,24.888917453616155,Normal,Low Activity,Maintenance,81,30,train
5283,59.0,3578,2,5.7,135,0.0,0.0,170.18,61.23492,21.14375491838531,Normal,Low Activity,Maintenance,81,30,train
3745,34.0,2416,2,5.3,120,0.0,0.0,160.02,54.43104,21.256810465246023,Normal,Low Activity,Maintenance,81,30,train
7094,52.0,6712,2,5.2,115,4.0,2.0,157.48000000000002,52.16308,21.033542067084127,Normal,Low Activity,Maintenance,81,30,train
1251,20.0,4217,1,5.1,130,10.0,0.0,154.94,58.96696,24.563012845455955,Normal,Low Activity,Maintenance,81,30,train
5914,29.0,3591,2,5.6,135,5.0,0.0,167.64,61.23492,21.789328702624346,Normal,Low Activity,Maintenance,81,30,train
12200,58.0,3216,2,5.6,130,7.0,0.0,167.64,58.96696,20.982316528453072,Normal,Low Activity,Maintenance,81,30,train
12860,46.0,6228,1,5.9,160,10.0,0.0,175.26,72.57472,23.62760785172904,Normal,Low Activity,Maintenance,81,30,train
6410,21.0,5046,1,6.3,195,3.0,2.0,190.5,88.45044,24.373058879451094,Normal,Low Activity,Maintenance,81,30,train
8413,50.0,2838,2,5.9,130,5.0,0.0,175.26,58.96696,19.19743137952985,Normal,Low Activity,Maintenance,81,30,train
11914,49.0,2039,2,5.4,142,10.0,0.0,162.56,64.410064,24.37397433388617,Normal,Low Activity,Maintenance,81,30,train
6210,21.0,4505,1,5.11,165,2.0,0.0,180.34,74.84268,23.0125740949756,Normal,Low Activity,Maintenance,81,30,train
13183,54.0,6248,2,5.4,145,3.0,0.0,162.56,65.77083999999999,24.888917453616155,Normal,Low Activity,Maintenance,81,30,train
3848,41.0,5630,2,5.5,120,2.0,2.0,165.1,54.43104,19.968823842973126,Normal,Low Activity,Maintenance,81,30,train
4568,55.0,300,2,5.4,119,10.0,0.0,162.56,53.977448,20.42607708262292,Normal,Low Activity,Maintenance,81,30,train
3546,53.0,173,2,5.5,138,10.0,0.0,165.1,62.595696,22.964147419419096,Normal,Low Activity,Maintenance,81,30,train
12825,45.0,3271,2,5.6,135,5.0,2.0,167.64,61.23492,21.789328702624346,Normal,Low Activity,Maintenance,81,30,train
2170,54.0,2173,2,5.9,155,1.0,0.0,175.26,70.30676,22.88924510636251,Normal,Low Activity,Maintenance,81,30,train
11737,30.0,4310,2,5.5,135,4.0,2.0,165.1,61.23492,22.46492682334477,Normal,Low Activity,Maintenance,81,30,train
8735,34.0,6788,2,5.4,135,2.0,2.0,162.56,61.23492,23.172440387849527,Normal,Low Activity,Maintenance,81,30,train
11898,44.0,4622,1,6.2,180,1.0,0.0,187.96,81.64656,23.110376388758617,Normal,Low Activity,Maintenance,81,30,train
3881,40.0,6543,2,5.6,150,5.0,0.0,167.64,68.0388,24.21036522513816,Normal,Low Activity,Maintenance,81,30,train
12471,64.0,1283,2,5.7,139,5.0,0.0,170.18,63.049288,21.770236545596724,Normal,Low Activity,Maintenance,81,30,train
10432,53.0,3712,2,5.1,130,5.0,0.0,154.94,58.96696,24.563012845455955,Normal,Low Activity,Maintenance,81,30,train
2505,40.0,6488,1,5.6,145,5.0,2.0,167.64,65.77083999999999,23.40335305096689,Normal,Low Activity,Maintenance,81,30,train
10763,45.0,1104,2,5.5,130,0.0,0.0,165.1,58.96696,21.632892496554224,Normal,Low Activity,Maintenance,81,30,train
10984,55.0,6900,2,5.5,150,8.0,0.0,165.1,68.0388,24.96102980371641,Normal,Low Activity,Maintenance,81,30,train
12070,51.0,6952,2,5.7,145,5.0,0.0,170.18,65.77083999999999,22.70995898641385,Normal,Low Activity,Maintenance,81,30,train
4056,65.0,2442,2,5.4,130,8.0,0.0,162.56,58.96696,22.31420185496621,Normal,Low Activity,Maintenance,81,30,train
13160,63.0,6246,1,6.2,188,6.0,1.0,187.96,85.275296,24.137504228259,Normal,Low Activity,Maintenance,81,30,train
7140,35.0,1806,2,5.7,135,5.0,0.0,170.18,61.23492,21.14375491838531,Normal,Low Activity,Maintenance,81,30,train
2360,49.0,1989,1,6.1,175,1.0,3.0,185.42,79.3786,23.08821093528845,Normal,Low Activity,Maintenance,81,30,train
970,50.0,1577,1,5.5,135,5.0,1.0,165.1,61.23492,22.46492682334477,Normal,Low Activity,Maintenance,81,30,train
6654,54.0,6680,2,5.5,140,10.0,0.0,165.1,63.50288,23.29696115013532,Normal,Low Activity,Maintenance,81,30,train
5801,53.0,6630,2,5.2,128,2.0,3.0,157.48000000000002,58.059776,23.41124682249364,Normal,Low Activity,Maintenance,81,30,train
14921,50.0,6355,2,5.4,135,0.0,0.0,162.56,61.23492,23.172440387849527,Normal,Low Activity,Maintenance,81,30,train
9039,24.0,7302,2,5.2,130,5.0,2.0,157.48000000000002,58.96696,23.777047554095105,Normal,Low Activity,Maintenance,81,30,train
2198,58.0,6474,2,5.8,150,8.0,0.0,172.72,68.0388,22.80716931676077,Normal,Low Activity,Maintenance,81,30,train
4484,50.0,287,1,6.2,184,10.0,0.0,187.96,83.460928,23.623940308508807,Normal,Low Activity,Maintenance,81,30,train
2191,57.0,46,1,6.4,184,2.0,3.0,193.04,83.460928,22.396935098579338,Normal,Low Activity,Maintenance,81,30,train
9249,39.0,5996,2,5.4,126,8.0,0.0,162.56,57.152592,21.62761102865956,Normal,Low Activity,Maintenance,81,30,train
8081,27.0,1828,2,5.9,160,10.0,0.0,175.26,72.57472,23.62760785172904,Normal,Low Activity,Maintenance,81,30,train
8812,42.0,1852,2,5.6,140,3.0,1.0,167.64,63.50288,22.59634087679561,Normal,Low Activity,Maintenance,81,30,train
9524,51.0,3696,2,5.6,135,10.0,0.0,167.64,61.23492,21.789328702624346,Normal,Low Activity,Maintenance,81,30,train
8991,48.0,7300,1,6.1,180,0.0,0.0,185.42,81.64656,23.74787410486812,Normal,Low Activity,Maintenance,81,30,train
6496,37.0,553,2,5.2,116,4.0,0.0,157.48000000000002,52.616672,21.216442432884858,Normal,Low Activity,Maintenance,81,30,train
501,49.0,5286,1,5.9,164,7.0,0.0,175.26,74.389088,24.21829804802227,Normal,Low Activity,Maintenance,81,30,train
10763,18.0,4268,2,5.1,115,0.0,0.0,154.94,52.16308,21.72881905559565,Normal,Low Activity,Maintenance,81,30,train
2283,65.0,1627,2,5.4,135,8.0,0.0,162.56,61.23492,23.172440387849527,Normal,Low Activity,Maintenance,81,30,train
2563,41.0,2207,2,5.7,140,6.0,0.0,170.18,63.50288,21.92685695239958,Normal,Low Activity,Maintenance,81,30,train
10533,45.0,3075,2,5.5,135,10.0,0.0,165.1,61.23492,22.46492682334477,Normal,Low Activity,Maintenance,81,30,train
4512,18.0,3563,2,5.3,120,2.0,3.0,160.02,54.43104,21.256810465246023,Normal,Low Activity,Maintenance,81,30,train
11295,31.0,1155,2,5.9,145,0.0,0.0,175.26,65.77083999999999,21.41251961562944,Normal,Low Activity,Maintenance,81,30,train
10816,27.0,4270,2,5.4,130,4.0,3.0,162.56,58.96696,22.31420185496621,Normal,Low Activity,Maintenance,81,30,train
2191,49.0,2175,2,5.2,122,2.0,0.0,157.48000000000002,55.338224,22.31384462768925,Normal,Low Activity,Maintenance,81,30,train
3579,57.0,176,2,5.3,139,5.0,0.0,160.02,63.049288,24.622472122243312,Normal,Low Activity,Maintenance,81,30,train
9095,50.0,863,1,5.9,140,3.0,0.0,175.26,63.50288,20.674156870262912,Normal,Low Activity,Maintenance,81,30,train
7212,28.0,6719,1,5.7,140,2.0,0.0,170.18,63.50288,21.92685695239958,Normal,Low Activity,Maintenance,81,30,train
2928,40.0,3528,1,5.9,167,2.0,4.0,175.26,75.749864,24.661315695242187,Normal,Low Activity,Maintenance,81,30,train
5977,50.0,474,1,5.8,150,8.0,0.0,172.72,68.0388,22.80716931676077,Normal,Low Activity,Maintenance,81,30,train
10432,54.0,1898,1,5.9,155,5.0,0.0,175.26,70.30676,22.88924510636251,Normal,Low Activity,Maintenance,81,30,train
3838,42.0,2418,2,5.2,130,0.0,5.0,157.48000000000002,58.96696,23.777047554095105,Normal,Low Activity,Maintenance,81,30,train
5736,49.0,2602,2,5.6,135,8.0,0.0,167.64,61.23492,21.789328702624346,Normal,Low Activity,Maintenance,81,30,train
6737,57.0,3626,2,5.5,130,3.0,1.0,165.1,58.96696,21.632892496554224,Normal,Low Activity,Maintenance,81,30,train
7509,57.0,2779,1,6.1,185,4.0,0.0,185.42,83.91452,24.4075372744478,Normal,Low Activity,Maintenance,81,30,train
10988,46.0,3121,2,5.11,160,3.0,0.0,180.34,72.57472,22.315223364824828,Normal,Low Activity,Maintenance,81,30,train
1150,26.0,1580,1,6.4,195,5.0,0.0,193.04,88.45044,23.735882305559628,Normal,Low Activity,Maintenance,81,30,train
5429,57.0,6611,2,5.5,127,0.0,0.0,165.1,57.606184,21.133671900479893,Normal,Low Activity,Maintenance,81,30,train
6328,55.0,6660,2,5.4,128,5.0,0.0,162.56,58.059776,21.970906441812883,Normal,Low Activity,Maintenance,81,30,train
14026,56.0,3353,2,5.2,120,9.0,0.0,157.48000000000002,54.43104,21.948043896087785,Normal,Low Activity,Maintenance,81,30,train
359,55.0,2082,1,5.8,155,0.0,0.0,172.72,70.30676,23.567408293986134,Normal,Low Activity,Maintenance,81,30,train
1967,43.0,5513,2,6.1,170,3.0,0.0,185.42,77.11064,22.428547765708785,Normal,Low Activity,Maintenance,81,30,train
2940,60.0,128,2,5.4,145,7.0,0.0,162.56,65.77083999999999,24.888917453616155,Normal,Low Activity,Maintenance,81,30,train
4583,44.0,2498,2,5.6,127,6.0,0.0,167.64,57.606184,20.49810922395031,Normal,Low Activity,Maintenance,81,30,train
13663,35.0,6282,2,5.3,130,3.0,2.0,160.02,58.96696,23.02821133734986,Normal,Low Activity,Maintenance,81,30,train
656,25.0,7126,2,5.3,133,2.0,0.0,160.02,60.327736,23.55963159898101,Normal,Low Activity,Maintenance,81,30,train
8676,63.0,2859,2,5.3,140,2.0,0.0,160.02,63.50288,24.79961220945369,Normal,Low Activity,Maintenance,81,30,train
6354,49.0,2670,2,5.4,140,8.0,0.0,162.56,63.50288,24.030678920732843,Normal,Low Activity,Maintenance,81,30,train
4452,58.0,283,2,5.2,120,0.0,0.0,157.48000000000002,54.43104,21.948043896087785,Normal,Low Activity,Maintenance,81,30,train
5183,55.0,6599,2,5.2,130,0.0,2.0,157.48000000000002,58.96696,23.777047554095105,Normal,Low Activity,Maintenance,81,30,train
12719,62.0,1318,2,5.2,126,9.0,0.0,157.48000000000002,57.152592,23.04544609089217,Normal,Low Activity,Maintenance,81,30,train
6568,23.0,3807,2,5.5,140,5.0,0.0,165.1,63.50288,23.29696115013532,Normal,Low Activity,Maintenance,81,30,train
11947,35.0,1911,1,6.2,192,4.0,1.0,187.96,87.089664,24.651068148009195,Normal,Low Activity,Maintenance,81,30,train
5166,49.0,6597,2,5.8,130,8.0,0.0,172.72,58.96696,19.76621340785934,Normal,Low Activity,Maintenance,81,30,train
2386,55.0,74,1,5.9,164,10.0,0.0,175.26,74.389088,24.21829804802227,Normal,Low Activity,Maintenance,81,30,train
2527,32.0,2204,2,5.8,140,3.0,0.0,172.72,63.50288,21.28669136231006,Normal,Low Activity,Maintenance,81,30,train
902,45.0,2120,1,5.11,175,10.0,0.0,180.34,79.3786,24.40727555527716,Normal,Low Activity,Maintenance,81,30,train
107,43.0,2060,1,6.2,185,5.0,0.0,187.96,83.91452,23.75233128844636,Normal,Low Activity,Maintenance,81,30,train
874,64.0,6413,2,5.6,140,10.0,0.0,167.64,63.50288,22.59634087679561,Normal,Low Activity,Maintenance,81,30,train
13332,57.0,1387,2,5.4,112,8.0,0.0,162.56,50.802304,19.22454313658628,Normal,Low Activity,Maintenance,81,30,train
5103,62.0,6590,2,5.5,130,10.0,0.0,165.1,58.96696,21.632892496554224,Normal,Low Activity,Maintenance,81,30,train
2081,39.0,2200,2,5.7,140,5.0,2.0,170.18,63.50288,21.92685695239958,Normal,Low Activity,Maintenance,81,30,train
6577,32.0,2701,2,5.4,125,10.0,0.0,162.56,56.699,21.45596332208289,Normal,Low Activity,Maintenance,81,30,train
12628,45.0,3252,2,5.7,155,3.0,0.0,170.18,70.30676,24.276163054442392,Normal,Low Activity,Maintenance,81,30,train
12604,62.0,3249,2,5.4,120,10.0,0.0,162.56,54.43104,20.59772478919957,Normal,Low Activity,Maintenance,81,30,train
4918,25.0,6577,1,6.2,185,4.0,1.0,187.96,83.91452,23.75233128844636,Normal,Low Activity,Maintenance,81,30,train
9635,20.0,4815,1,5.8,160,8.0,1.0,172.72,72.57472,24.327647271211493,Normal,Low Activity,Maintenance,81,30,train
8695,25.0,4163,1,5.9,165,2.0,0.0,175.26,74.84268,24.365970597095576,Normal,Low Activity,Maintenance,81,30,train
5123,55.0,3577,2,5.7,150,4.0,0.0,170.18,68.0388,23.49306102042812,Normal,Low Activity,Maintenance,81,30,train
509,57.0,6389,2,5.7,140,4.0,2.0,170.18,63.50288,21.92685695239958,Normal,Low Activity,Maintenance,81,30,train
12447,20.0,3233,2,5.2,122,3.0,0.0,157.48000000000002,55.338224,22.31384462768925,Normal,Low Activity,Maintenance,81,30,train
12578,30.0,1918,2,5.7,150,2.0,0.0,170.18,68.0388,23.49306102042812,Normal,Low Activity,Maintenance,81,30,train
9321,57.0,1868,2,5.6,140,4.0,1.0,167.64,63.50288,22.59634087679561,Normal,Low Activity,Maintenance,81,30,train
3751,37.0,204,2,5.6,135,3.0,3.0,167.64,61.23492,21.789328702624346,Normal,Low Activity,Maintenance,81,30,train
7889,50.0,2799,2,5.5,150,5.0,0.0,165.1,68.0388,24.96102980371641,Normal,Low Activity,Maintenance,81,30,train
2538,36.0,3514,2,5.6,150,2.0,0.0,167.64,68.0388,24.21036522513816,Normal,Low Activity,Maintenance,81,30,train
6489,65.0,6672,2,5.5,142,6.0,0.0,165.1,64.410064,23.62977488085154,Normal,Low Activity,Maintenance,81,30,train
5183,57.0,5707,1,5.11,170,0.0,5.0,180.34,77.11064,23.70992482512638,Normal,Low Activity,Maintenance,81,30,train
5780,54.0,2612,2,5.3,120,8.0,0.0,160.02,54.43104,21.256810465246023,Normal,Low Activity,Maintenance,81,30,train
8628,59.0,797,2,5.2,135,7.0,1.0,157.48000000000002,61.23492,24.69154938309876,Normal,Low Activity,Maintenance,81,30,train
8928,54.0,2889,2,5.6,115,10.0,0.0,167.64,52.16308,18.561280005939256,Normal,Low Activity,Maintenance,81,30,train
2205,60.0,48,2,5.4,135,7.0,0.0,162.56,61.23492,23.172440387849527,Normal,Low Activity,Maintenance,81,30,train
2473,53.0,6486,2,5.5,125,5.0,1.0,165.1,56.699,20.800858169763675,Normal,Low Activity,Maintenance,81,30,train
6667,56.0,1787,1,5.6,130,0.0,2.0,167.64,58.96696,20.982316528453072,Normal,Low Activity,Maintenance,81,30,train
3686,48.0,185,2,5.6,140,5.0,0.0,167.64,63.50288,22.59634087679561,Normal,Low Activity,Maintenance,81,30,train
466,20.0,2254,1,5.11,165,0.0,0.0,180.34,74.84268,23.0125740949756,Normal,Low Activity,Maintenance,81,30,train
11484,46.0,3163,2,5.1,107,1.0,0.0,154.94,48.534344,20.217249034336824,Normal,Low Activity,Maintenance,81,30,train
6874,45.0,2735,2,5.3,126,2.0,2.0,160.02,57.152592,22.319650988508325,Normal,Low Activity,Maintenance,81,30,train
6479,40.0,4092,1,6.1,160,0.0,0.0,185.42,72.57472,21.109221426549443,Normal,Low Activity,Maintenance,81,30,train
8214,48.0,750,1,5.2,116,1.0,0.0,157.48000000000002,52.616672,21.216442432884858,Normal,Low Activity,Maintenance,81,30,train
11484,51.0,1172,1,5.4,145,4.0,0.0,162.56,65.77083999999999,24.888917453616155,Normal,Low Activity,Maintenance,81,30,train
5736,51.0,438,1,5.9,155,6.0,0.0,175.26,70.30676,22.88924510636251,Normal,Low Activity,Maintenance,81,30,train
8755,19.0,5097,2,5.3,135,5.0,0.0,160.02,61.23492,23.91391177340178,Normal,Low Activity,Maintenance,81,30,train
8381,42.0,4807,2,5.5,150,2.0,0.0,165.1,68.0388,24.96102980371641,Normal,Low Activity,Maintenance,81,30,train
8687,36.0,2864,2,5.4,129,10.0,0.0,162.56,58.513368,22.142554148389543,Normal,Low Activity,Maintenance,81,30,train
6867,45.0,2733,2,5.6,130,3.0,0.0,167.64,58.96696,20.982316528453072,Normal,Low Activity,Maintenance,81,30,train
14776,59.0,3420,2,5.4,140,8.0,0.0,162.56,63.50288,24.030678920732843,Normal,Low Activity,Maintenance,81,30,train
3363,47.0,2386,1,6.1,187,0.0,0.0,185.42,84.821704,24.67140254227966,Normal,Low Activity,Maintenance,81,30,train
2195,48.0,2176,1,5.1,210,3.0,1.0,154.94,95.25432,39.67871305804423,Obese,Low Activity,Fat Loss,70,49,train
8989,45.0,2897,2,5.1,165,4.0,0.0,154.94,74.84268,31.17613168846333,Obese,Low Activity,Fat Loss,70,49,train
13087,62.0,6240,1,5.1,180,3.0,0.0,154.94,81.64656,34.01032547832363,Obese,Low Activity,Fat Loss,70,49,train
908,48.0,5288,2,5.1,225,2.0,0.0,154.94,102.0582,42.51290684790454,Obese,Low Activity,Fat Loss,70,49,train
2477,48.0,1638,2,5.2,180,10.0,0.0,157.48000000000002,81.64656,32.92206584413167,Obese,Low Activity,Fat Loss,70,49,train
3238,45.0,145,2,5.5,275,10.0,0.0,165.1,124.7378,45.761887973480086,Obese,Low Activity,Fat Loss,70,49,train
14023,53.0,3352,2,5.5,184,0.0,0.0,165.1,83.460928,30.618863225892127,Obese,Low Activity,Fat Loss,70,49,train
12824,54.0,1335,1,5.1,190,7.0,1.0,154.94,86.18248,35.89978800489716,Obese,Low Activity,Fat Loss,70,49,train
3474,61.0,3535,2,5.6,190,3.0,1.0,167.64,86.18248,30.666462618508337,Obese,Low Activity,Fat Loss,70,49,train
101,34.0,5259, ,6.1,250,6.0,0.0,185.42,113.398,32.983158478983505,Obese,Low Activity,Fat Loss,70,49,train
5810,61.0,5755,2,5.4,180,6.0,0.0,162.56,81.64656,30.896587183799365,Obese,Low Activity,Fat Loss,70,49,train
7244,47.0,649,1,5.1,250,1.0,3.0,154.94,113.398,47.23656316433837,Obese,Low Activity,Fat Loss,70,49,train
6737,59.0,1790,1,5.1,210,6.0,2.0,154.94,95.25432,39.67871305804423,Obese,Low Activity,Fat Loss,70,49,train
8366,52.0,5935,1,5.11,218,10.0,0.0,180.34,98.883056,30.404491834573825,Obese,Low Activity,Fat Loss,70,49,train
3546,18.0,3976,1,5.1,160,6.0,0.0,154.94,72.57472,30.23140042517656,Obese,Low Activity,Fat Loss,70,49,train
6537,55.0,1780,1,6.2,240,5.0,0.0,187.96,108.86208,30.813835185011488,Obese,Low Activity,Fat Loss,70,49,train
10964,32.0,2035,1,6.2,285,4.0,2.0,187.96,129.27372,36.59142928220115,Obese,Low Activity,Fat Loss,70,49,train
14109,44.0,6306,1,5.1,205,2.0,0.0,154.94,92.98636,38.73398179475747,Obese,Low Activity,Fat Loss,70,49,train
82,58.0,7100,2,5.3,180,3.0,1.0,160.02,81.64656,31.88521569786904,Obese,Low Activity,Fat Loss,70,49,train
10307,22.0,4249,1,5.11,250,10.0,0.0,180.34,113.398,34.86753650753879,Obese,Low Activity,Fat Loss,70,49,train
625,50.0,6397,2,5.6,200,6.0,0.0,167.64,90.7184,32.28048696685089,Obese,Low Activity,Fat Loss,70,49,train
13638,52.0,7039,2,5.3,170,5.0,0.0,160.02,77.11064,30.113814825765203,Obese,Low Activity,Fat Loss,70,49,train
5676,42.0,429,1,5.6,295,1.0,0.0,167.64,133.80964,47.613718276105054,Obese,Low Activity,Fat Loss,70,49,train
3432,47.0,162,1,5.1,180,8.0,0.0,154.94,81.64656,34.01032547832363,Obese,Low Activity,Fat Loss,70,49,train
8144,36.0,2819,2,5.1,160,0.0,0.0,154.94,72.57472,30.23140042517656,Obese,Low Activity,Fat Loss,70,49,train
10826,56.0,1108,2,5.4,200,5.0,2.0,162.56,90.7184,34.329541315332634,Obese,Low Activity,Fat Loss,70,49,train
10047,62.0,944,2,5.3,220,4.0,2.0,160.02,99.79024,38.97081918628438,Obese,Low Activity,Fat Loss,70,49,train
2979,45.0,2365,2,5.1,180,10.0,0.0,154.94,81.64656,34.01032547832363,Obese,Low Activity,Fat Loss,70,49,train
13692,40.0,6283,1,6.3,275,2.0,0.0,190.5,124.7378,34.37226252230282,Obese,Low Activity,Fat Loss,70,49,train
7571,59.0,681,2,5.6,250,2.0,0.0,167.64,113.398,40.350608708563605,Obese,Low Activity,Fat Loss,70,49,train
10962,59.0,1124,2,5.5,185,5.0,1.0,165.1,83.91452,30.78527009125024,Obese,Low Activity,Fat Loss,70,49,train
430,36.0,7449,2,5.3,210,2.0,0.0,160.02,95.25432,37.19941831418054,Obese,Low Activity,Fat Loss,70,49,train
12998,34.0,7399,2,5.3,180,6.0,0.0,160.02,81.64656,31.88521569786904,Obese,Low Activity,Fat Loss,70,49,train
1178,61.0,3468,2,5.4,190,2.0,0.0,162.56,86.18248,32.613064249566,Obese,Low Activity,Fat Loss,70,49,train
11549,35.0,6932,2,5.5,270,0.0,0.0,165.1,122.46984,44.92985364668954,Obese,Low Activity,Fat Loss,70,49,train
4966,41.0,4028,2,5.5,250,2.0,0.0,165.1,113.398,41.60171633952735,Obese,Low Activity,Fat Loss,70,49,train
13349,56.0,7023,2,5.4,300,2.0,0.0,162.56,136.0776,51.49431197299894,Obese,Low Activity,Fat Loss,70,49,train
1857,22.0,1604,2,5.6,195,7.0,0.0,167.64,88.45044,31.47347479267961,Obese,Low Activity,Fat Loss,70,49,train
11268,37.0,1149,2,5.6,215,5.0,0.0,167.64,97.52228,34.701523489364696,Obese,Low Activity,Fat Loss,70,49,train
14532,35.0,4400,1,5.1,220,8.0,1.0,154.94,99.79024,41.56817558461777,Obese,Low Activity,Fat Loss,70,49,train
9311,37.0,878,1,5.9,230,5.0,0.0,175.26,104.32616,33.9646862868605,Obese,Low Activity,Fat Loss,70,49,train
534,31.0,6390,2,5.6,190,2.0,0.0,167.64,86.18248,30.666462618508337,Obese,Low Activity,Fat Loss,70,49,train
9812,65.0,3702,2,5.5,190,3.0,0.0,165.1,86.18248,31.617304418040785,Obese,Low Activity,Fat Loss,70,49,train
10784,31.0,6083,1,6.1,240,3.0,2.0,185.42,108.86208,31.66383213982416,Obese,Low Activity,Fat Loss,70,49,train
5283,59.0,1727,1,5.1,185,0.0,0.0,154.94,83.91452,34.9550567416104,Obese,Low Activity,Fat Loss,70,49,train
2215,56.0,2180,1,5.8,225,1.0,0.0,172.72,102.0582,34.21075397514117,Obese,Low Activity,Fat Loss,70,49,train
14485,24.0,4863,2,5.1,190,1.0,0.0,154.94,86.18248,35.89978800489716,Obese,Low Activity,Fat Loss,70,49,train
4653,57.0,314,1,6.2,280,4.0,0.0,187.96,127.00576,35.94947438251341,Obese,Low Activity,Fat Loss,70,49,train
10286,47.0,1050,1,5.1,180,2.0,0.0,154.94,81.64656,34.01032547832363,Obese,Low Activity,Fat Loss,70,49,train
13663,30.0,7041,1,6.3,330,3.0,1.0,190.5,149.68536,41.24671502676339,Obese,Low Activity,Fat Loss,70,49,train
2184,46.0,1622,1,5.1,250,0.0,0.0,154.94,113.398,47.23656316433837,Obese,Low Activity,Fat Loss,70,49,train
8191,52.0,748,2,5.1,230,3.0,0.0,154.94,104.32616,43.45763811119131,Obese,Low Activity,Fat Loss,70,49,train
3273,26.0,2378,1,5.1,180,5.0,2.0,154.94,81.64656,34.01032547832363,Obese,Low Activity,Fat Loss,70,49,train
14667,34.0,1514,1,5.2,174,4.0,3.0,157.48000000000002,78.925008,31.82466364932729,Obese,Low Activity,Fat Loss,70,49,train
11499,45.0,1175,1,6.3,245,3.0,2.0,190.5,111.13004,30.622561156233424,Obese,Low Activity,Fat Loss,70,49,train
