HH_ID,age,Member_ID,gender,height_ft_in,weight_lb,mod_act,vig_act,height_cm,weight_kg,bmi,bmi_category,activity_level,fitness_goal,nutrition_template_id,workout_template_id,split
656,52.0,5430,2,5.6,160,3.0,0.0,167.64,72.57472,25.824389573480705,Overweight,Low Activity,Maintenance,17,22,train
13593,48.0,1410,1,6.1,250,10.0,2.0,185.42,113.398,32.983158478983505,Obese,Moderate Activity,Fat Loss,86,51,train
4528,29.0,3564,2,5.8,140,20.0,5.0,172.72,63.50288,21.28669136231006,Normal,Moderate Activity,Maintenance,36,93,train
10764,31.0,3103,1,5.5,125,4.0,3.0,165.1,56.699,20.800858169763675,Normal,Low Activity,Muscle Gain,0,98,train
5150,64.0,5704,1,5.1,160,35.0,5.0,154.94,72.57472,30.23140042517656,Obese,High Activity,Fat Loss,19,0,train
2460,52.0,17,1,6.3,255,4.0,0.0,190.5,115.66596,31.87246161158989,Obese,Low Activity,Fat Loss,3,4,train
7339,38.0,656,2,5.4,150,17.0,3.0,162.56,68.0388,25.74715598649947,Overweight,Moderate Activity,Maintenance,2,37,train
9446,64.0,3694,1,6.1,195,4.0,0.0,185.42,88.45044,25.726863613607133,Overweight,Low Activity,Maintenance,17,22,train
6489,65.0,6672,2,5.5,142,6.0,0.0,165.1,64.410064,23.62977488085154,Normal,Low Activity,Maintenance,51,66,train
6548,42.0,562,1,5.8,160,1.0,2.0,172.72,72.57472,24.327647271211493,Normal,Low Activity,Maintenance,51,66,train
6837,47.0,2731,2,5.7,200,10.0,1.0,170.18,90.7184,31.32408136057083,Obese,Moderate Activity,Fat Loss,86,51,train
14919,56.0,6354,1,5.9,183,10.0,0.0,175.26,83.007336,27.02407648041509,Overweight,Low Activity,Fat Loss,71,9,train
13171,24.0,1372,2,5.3,150,20.0,0.0,160.02,68.0388,26.571013081557528,Overweight,Moderate Activity,Maintenance,2,37,train
303,47.0,3862,1,5.8,172,10.0,2.0,172.72,78.017824,26.15222081655236,Overweight,Moderate Activity,Maintenance,2,37,train
200,49.0,3853,2,5.1,200,10.0,0.0,154.94,90.7184,37.7892505314707,Obese,Low Activity,Fat Loss,3,4,train
6782,57.0,5825,1,5.1,265,4.0,2.0,154.94,120.20188,50.07075695419868,Obese,Low Activity,Fat Loss,3,4,train
9207,44.0,6814,2,5.7,170,3.0,0.0,170.18,77.11064,26.62546915648521,Overweight,Low Activity,Maintenance,17,22,train
14873,50.0,3426,2,5.2,135,8.0,4.0,157.48000000000002,61.23492,24.69154938309876,Normal,Moderate Activity,Maintenance,36,93,train
10177,60.0,6854,1,6.2,300,12.0,4.0,187.96,136.0776,38.51729398126436,Obese,Moderate Activity,Fat Loss,86,51,train
9812,65.0,3702,2,5.5,190,3.0,0.0,165.1,86.18248,31.617304418040785,Obese,Low Activity,Fat Loss,3,4,train
5051,52.0,1722,1,5.7,150,3.0,1.0,170.18,68.0388,23.49306102042812,Normal,Low Activity,Maintenance,51,66,train
3243,58.0,147,2,5.8,264,12.0,1.0,172.72,119.748288,40.14061799749897,Obese,Moderate Activity,Fat Loss,86,51,train
2470,62.0,18,1,5.9,180,42.0,0.0,175.26,81.64656,26.58105883319517,Overweight,High Activity,Maintenance,16,39,train
12500,49.0,1290,2,5.6,145,10.0,0.0,167.64,65.77083999999999,23.40335305096689,Normal,Low Activity,Maintenance,51,66,train
3938,49.0,1689,1,5.8,180,20.0,0.0,172.72,81.64656,27.36860318011293,Overweight,Moderate Activity,Fat Loss,54,56,train
8680,44.0,3671,2,5.1,112,14.0,2.0,154.94,50.802304,21.161980297623597,Normal,Moderate Activity,Maintenance,36,93,train
10896,18.0,7594,1,5.11,155,5.0,10.0,180.34,70.30676,21.61787263467405,Normal,Moderate Activity,Maintenance,36,93,train
10697,33.0,1096,1,5.8,158,4.0,2.0,172.72,71.667536,24.02355168032135,Normal,Low Activity,Maintenance,51,66,train
10307,60.0,3060,2,5.3,150,15.0,0.0,160.02,68.0388,26.571013081557528,Overweight,Moderate Activity,Maintenance,2,37,train
11903,46.0,1216,2,5.6,180,20.0,1.0,167.64,81.64656,29.05243827016579,Overweight,Moderate Activity,Fat Loss,54,56,train
9425,36.0,1872,1,6.1,190,3.0,0.0,185.42,86.18248,25.067200444027463,Overweight,Low Activity,Maintenance,17,22,train
8724,39.0,5958,1,6.1,210,7.0,3.0,185.42,95.25432,27.70585312234614,Overweight,Moderate Activity,Fat Loss,54,56,train
9446,51.0,1873,2,5.7,140,4.0,0.0,170.18,63.50288,21.92685695239958,Normal,Low Activity,Maintenance,51,66,train
5813,63.0,2617,1,5.8,150,4.0,10.0,172.72,68.0388,22.80716931676077,Normal,Moderate Activity,Maintenance,36,93,train
10625,48.0,7340,2,5.2,160,4.0,2.0,157.48000000000002,72.57472,29.264058528117047,Overweight,Low Activity,Fat Loss,71,9,train
13396,41.0,1393, ,5.1,185,5.0,0.0,154.94,83.91452,34.9550567416104,Obese,Low Activity,Fat Loss,3,4,train
10562,22.0,7584,2,5.4,130,40.0,20.0,162.56,58.96696,22.31420185496621,Normal,High Activity,Maintenance,50,11,train
5721,65.0,2599,2,5.6,168,15.0,0.0,167.64,76.203456,27.115609052154745,Overweight,Moderate Activity,Fat Loss,54,56,train
11336,43.0,3151,2,5.1,165,4.0,0.0,154.94,74.84268,31.17613168846333,Obese,Low Activity,Fat Loss,3,4,train
14485,44.0,3394,2,5.2,180,7.0,0.0,157.48000000000002,81.64656,32.92206584413167,Obese,Low Activity,Fat Loss,3,4,train
5017,50.0,2542,2,5.1,130,0.0,0.0,154.94,58.96696,24.563012845455955,Normal,Low Activity,Maintenance,51,66,train
4569,35.0,1711,1,6.1,190,4.0,0.0,185.42,86.18248,25.067200444027463,Overweight,Low Activity,Maintenance,17,22,train
2432,25.0,13,1,6.2,195,6.0,6.0,187.96,88.45044,25.03624108782184,Overweight,Moderate Activity,Maintenance,2,37,train
10185,56.0,4208,1,5.4,165,20.0,0.0,162.56,74.84268,28.32187158514942,Overweight,Moderate Activity,Fat Loss,54,56,train
8001,49.0,727,2,5.2,137,7.0,3.0,157.48000000000002,62.142104,25.05735011470022,Overweight,Moderate Activity,Maintenance,2,37,train
3273,28.0,5300,1,5.9,230,15.0,5.0,175.26,104.32616,33.9646862868605,Obese,Moderate Activity,Fat Loss,86,51,train
11322,34.0,3149,2,5.3,165,56.0,3.0,160.02,74.84268,29.228114389713284,Overweight,High Activity,Fat Loss,87,17,train
10189,36.0,2984,2,5.6,180,30.0,0.0,167.64,81.64656,29.05243827016579,Overweight,Moderate Activity,Fat Loss,54,56,train
4197,26.0,253,2,5.8,150,40.0,5.0,172.72,68.0388,22.80716931676077,Normal,High Activity,Maintenance,50,11,train
12733,45.0,4333,1,5.1,150,40.0,40.0,154.94,68.0388,28.34193789860302,Overweight,High Activity,Fat Loss,87,17,train
14532,35.0,4400,1,5.1,220,8.0,1.0,154.94,99.79024,41.56817558461777,Obese,Low Activity,Fat Loss,3,4,train
12142,42.0,5354,1,5.8,185,60.0,4.0,172.72,83.91452,28.12884215733829,Overweight,High Activity,Fat Loss,87,17,train
451,45.0,2087,2,5.6,220,10.0,0.0,167.64,99.79024,35.50853566353597,Obese,Low Activity,Fat Loss,3,4,train
4529,54.0,3565,1,5.9,208,2.0,2.0,175.26,94.347136,30.71589020724776,Obese,Low Activity,Fat Loss,3,4,train
8663,44.0,6784,2,5.3,125,7.0,5.0,160.02,56.699,22.142510901297943,Normal,Moderate Activity,Maintenance,36,93,train
1402,57.0,3013,2,5.3,135,4.0,0.0,160.02,61.23492,23.91391177340178,Normal,Low Activity,Maintenance,51,66,train
7655,59.0,3648,2,5.5,120,6.0,0.0,165.1,54.43104,19.968823842973126,Normal,Low Activity,Maintenance,51,66,train
2487,58.0,2160,2,5.7,143,2.0,4.0,170.18,64.863656,22.396718172808143,Normal,Low Activity,Maintenance,51,66,train
12928,58.0,1345,1,5.11,190,10.0,0.0,180.34,86.18248,26.49932774572948,Overweight,Low Activity,Maintenance,17,22,train
6098,36.0,3602,2,5.3,140,2.0,2.0,160.02,63.50288,24.79961220945369,Normal,Low Activity,Maintenance,51,66,train
14624,53.0,7079,2,5.6,120,12.0,1.0,167.64,54.43104,19.36829218011053,Normal,Moderate Activity,Maintenance,36,93,train
8514,44.0,3667,2,5.7,140,3.0,2.0,170.18,63.50288,21.92685695239958,Normal,Low Activity,Maintenance,51,66,train
13268,57.0,7019,2,5.5,210,5.0,0.0,165.1,95.25432,34.945441725202976,Obese,Low Activity,Fat Loss,3,4,train
4694,62.0,318,1,5.7,160,3.0,1.0,170.18,72.57472,25.059265088456662,Overweight,Low Activity,Maintenance,17,22,train
8694,59.0,812,1,6.2,165,5.0,3.0,187.96,74.84268,21.1845116896954,Normal,Moderate Activity,Maintenance,36,93,train
2674,30.0,1644,1,6.2,200,4.0,4.0,187.96,90.7184,25.67819598750958,Overweight,Moderate Activity,Maintenance,2,37,train
13088,44.0,6241,1,5.5,125,30.0,10.0,165.1,56.699,20.800858169763675,Normal,High Activity,Maintenance,50,11,train
3891,28.0,2425,1,6.2,199,25.0,5.0,187.96,90.264808,25.54980500757203,Overweight,High Activity,Maintenance,16,39,train
9386,57.0,6004,1,6.4,240,4.0,1.0,193.04,108.86208,29.21339360684261,Overweight,Low Activity,Fat Loss,71,9,train
2432,25.0,2150,1,6.3,220,2.0,2.0,190.5,99.79024,27.49781001784226,Overweight,Low Activity,Fat Loss,71,9,train
5808,40.0,2616,1,6.1,205,5.0,2.0,185.42,92.98636,27.04618995276648,Overweight,Low Activity,Fat Loss,71,9,train
2979,45.0,2365,2,5.1,180,10.0,0.0,154.94,81.64656,34.01032547832363,Obese,Low Activity,Fat Loss,3,4,train
6018,55.0,2635,2,5.7,180,24.0,8.0,170.18,81.64656,28.191673224513742,Overweight,High Activity,Fat Loss,87,17,train
217,22.0,4642,2,5.8,125,8.0,1.0,172.72,56.699,19.00597443063398,Normal,Low Activity,Muscle Gain,0,98,train
10460,43.0,3072,2,5.6,145,12.0,2.0,167.64,65.77083999999999,23.40335305096689,Normal,Moderate Activity,Maintenance,36,93,train
7590,62.0,3646,1,5.1,250,10.0,5.0,154.94,113.398,47.23656316433837,Obese,Moderate Activity,Fat Loss,86,51,train
13638,52.0,7039,2,5.3,170,5.0,0.0,160.02,77.11064,30.113814825765203,Obese,Low Activity,Fat Loss,3,4,train
12515,62.0,3725,2,5.6,140,30.0,15.0,167.64,63.50288,22.59634087679561,Normal,High Activity,Maintenance,50,11,train
2060,46.0,7747,2,5.2,105,40.0,0.0,157.48000000000002,47.62716,19.20453840907681,Normal,High Activity,Maintenance,50,11,train
8985,63.0,852,1,6.2,190,28.0,0.0,187.96,86.18248,24.394286188134096,Normal,Moderate Activity,Maintenance,36,93,train
13913,38.0,3343,2,5.3,134,10.0,10.0,160.02,60.781328,23.7367716861914,Normal,Moderate Activity,Maintenance,36,93,train
2263,18.0,2183,1,5.1,160,15.0,20.0,154.94,72.57472,30.23140042517656,Obese,High Activity,Fat Loss,19,0,train
7620,48.0,683,2,5.8,135,7.0,2.0,172.72,61.23492,20.5264523850847,Normal,Moderate Activity,Maintenance,36,93,train
3238,20.0,2376,2,5.3,190,10.0,8.0,160.02,86.18248,33.65661656997287,Obese,Moderate Activity,Fat Loss,86,51,train
13869,60.0,1430,1,6.2,320,2.0,0.0,187.96,145.14944,41.08511358001533,Obese,Low Activity,Fat Loss,3,4,train
10292,46.0,3058,2,5.2,105,10.0,0.0,157.48000000000002,47.62716,19.20453840907681,Normal,Low Activity,Maintenance,51,66,train
7536,54.0,6738,1,5.1,195,5.0,1.0,154.94,88.45044,36.84451926818393,Obese,Low Activity,Fat Loss,3,4,train
7191,56.0,642,1,6.1,175,15.0,4.0,185.42,79.3786,23.08821093528845,Normal,Moderate Activity,Maintenance,36,93,train
295,58.0,5247,1,6.2,185,6.0,4.0,187.96,83.91452,23.75233128844636,Normal,Moderate Activity,Maintenance,36,93,train
13523,38.0,7034,2,5.4,150,36.0,0.0,162.56,68.0388,25.74715598649947,Overweight,High Activity,Maintenance,16,39,train
12972,18.0,5215,1,5.8,160,3.0,10.0,172.72,72.57472,24.327647271211493,Normal,Moderate Activity,Maintenance,36,93,train
8303,51.0,2830,1,6.2,225,5.0,2.0,187.96,102.0582,28.887970485948276,Overweight,Low Activity,Fat Loss,71,9,train
1915,31.0,7,1,6.1,190,5.0,2.0,185.42,86.18248,25.067200444027463,Overweight,Low Activity,Maintenance,17,22,train
9877,30.0,2327,1,5.8,230,3.0,0.0,172.72,104.32616,34.97099295236652,Obese,Low Activity,Fat Loss,3,4,train
6133,46.0,491,1,5.9,145,4.0,1.0,175.26,65.77083999999999,21.41251961562944,Normal,Low Activity,Maintenance,51,66,train
886,52.0,5452,1,5.9,160,8.0,4.0,175.26,72.57472,23.62760785172904,Normal,Moderate Activity,Maintenance,36,93,train
9367,60.0,886,1,5.9,200,5.0,2.0,175.26,90.7184,29.534509814661305,Overweight,Low Activity,Fat Loss,71,9,train
2377,36.0,2195,2,5.4,160,6.0,3.0,162.56,72.57472,27.463633052266104,Overweight,Moderate Activity,Fat Loss,54,56,train
1366,43.0,7145,1,5.1,190,20.0,40.0,154.94,86.18248,35.89978800489716,Obese,High Activity,Fat Loss,19,0,train
2471,59.0,6485,2,5.2,210,10.0,0.0,157.48000000000002,95.25432,38.40907681815362,Obese,Low Activity,Fat Loss,3,4,train
974,30.0,3900,2,5.2,135,4.0,2.0,157.48000000000002,61.23492,24.69154938309876,Normal,Low Activity,Maintenance,51,66,train
14079,55.0,1450,1,5.1,190,3.0,0.0,154.94,86.18248,35.89978800489716,Obese,Low Activity,Fat Loss,3,4,train
11917,54.0,1219,1,5.6,130,5.0,0.0,167.64,58.96696,20.982316528453072,Normal,Low Activity,Maintenance,51,66,train
13140,59.0,1923,1,5.8,180,5.0,1.0,172.72,81.64656,27.36860318011293,Overweight,Low Activity,Fat Loss,71,9,train
14260,33.0,1474,1,6.4,300,0.0,0.0,193.04,136.0776,36.51674200855327,Obese,Low Activity,Fat Loss,3,4,train
466,20.0,2254,1,5.11,165,0.0,0.0,180.34,74.84268,23.0125740949756,Normal,Low Activity,Maintenance,51,66,train
6094,34.0,2639,2,5.5,135,5.0,1.0,165.1,61.23492,22.46492682334477,Normal,Low Activity,Maintenance,51,66,train
14858,40.0,3425,2,5.4,200,4.0,4.0,162.56,90.7184,34.329541315332634,Obese,Moderate Activity,Fat Loss,86,51,train
7771,54.0,2791,1,6.6,310,0.0,0.0,198.12,140.61352,35.82370018125966,Obese,Low Activity,Fat Loss,3,4,train
6441,61.0,5802,2,5.6,150,7.0,0.0,167.64,68.0388,24.21036522513816,Normal,Low Activity,Maintenance,51,66,train
5690,63.0,431,2,5.6,139,10.0,0.0,167.64,63.049288,22.434938441961364,Normal,Low Activity,Maintenance,51,66,train
2073,53.0,33,2,5.7,135,11.0,6.0,170.18,61.23492,21.14375491838531,Normal,Moderate Activity,Maintenance,36,93,train
11988,60.0,1229,2,5.8,180,70.0,10.0,172.72,81.64656,27.36860318011293,Overweight,High Activity,Fat Loss,87,17,train
7525,23.0,6737,1,5.11,162,5.0,3.0,180.34,73.481904,22.594163656885137,Normal,Moderate Activity,Maintenance,36,93,train
3425,46.0,161,2,5.7,135,28.0,7.0,170.18,61.23492,21.14375491838531,Normal,High Activity,Maintenance,50,11,train
13500,61.0,3735,2,5.6,150,14.0,0.0,167.64,68.0388,24.21036522513816,Normal,Moderate Activity,Maintenance,36,93,train
11436,45.0,6924,2,5.3,120,25.0,0.0,160.02,54.43104,21.256810465246023,Normal,Moderate Activity,Maintenance,36,93,train
11277,57.0,1152,2,5.4,160,5.0,5.0,162.56,72.57472,27.463633052266104,Overweight,Moderate Activity,Fat Loss,54,56,train
13892,38.0,7049,2,5.8,210,10.0,1.0,172.72,95.25432,31.930037043465084,Obese,Moderate Activity,Fat Loss,86,51,train
6507,40.0,4093,1,5.6,183,0.0,0.0,167.64,83.007336,29.536645574668555,Overweight,Low Activity,Fat Loss,71,9,train
12161,53.0,1913,2,5.4,137,20.0,20.0,162.56,62.142104,23.51573580100285,Normal,High Activity,Maintenance,50,11,train
2674,24.0,3517,2,5.8,140,4.0,4.0,172.72,63.50288,21.28669136231006,Normal,Moderate Activity,Maintenance,36,93,train
6253,63.0,2659,2,5.9,165,25.0,0.0,175.26,74.84268,24.365970597095576,Normal,Moderate Activity,Maintenance,36,93,train
1623,50.0,1597,1,5.11,200,20.0,6.0,180.34,90.7184,27.89402920603104,Overweight,High Activity,Fat Loss,87,17,train
553,23.0,3452,1,6.3,190,7.0,0.0,190.5,86.18248,23.74810865177286,Normal,Low Activity,Maintenance,51,66,train
8635,60.0,6783,2,5.1,105,6.0,6.0,154.94,47.62716,19.839356529022115,Normal,Moderate Activity,Maintenance,36,93,train
10597,52.0,6070,1,5.1,211,8.0,1.0,154.94,95.707912,39.86765931070158,Obese,Low Activity,Fat Loss,3,4,train
8367,54.0,2834,2,5.7,165,5.0,5.0,170.18,74.84268,25.842367122470936,Overweight,Moderate Activity,Maintenance,2,37,train
12998,50.0,6237,2,5.8,210,18.0,3.0,172.72,95.25432,31.930037043465084,Obese,Moderate Activity,Fat Loss,86,51,train
1638,38.0,5494,2,5.6,180,10.0,2.0,167.64,81.64656,29.05243827016579,Overweight,Moderate Activity,Fat Loss,54,56,train
14208,34.0,3375,1,5.1,190,7.0,0.0,154.94,86.18248,35.89978800489716,Obese,Low Activity,Fat Loss,3,4,train
123,54.0,3848,2,5.1,150,3.0,0.0,154.94,68.0388,28.34193789860302,Overweight,Low Activity,Fat Loss,71,9,train
12349,46.0,6189,1,5.1,235,7.0,0.0,154.94,106.59412,44.40236937447807,Obese,Low Activity,Fat Loss,3,4,train
109,47.0,6364,1,5.11,195,4.0,0.0,180.34,88.45044,27.196678475880255,Overweight,Low Activity,Fat Loss,71,9,train
5736,51.0,438,1,5.9,155,6.0,0.0,175.26,70.30676,22.88924510636251,Normal,Low Activity,Maintenance,51,66,train
4638,58.0,2504,2,5.9,149,7.0,4.0,175.26,67.585208,22.00320981192267,Normal,Moderate Activity,Maintenance,36,93,train
14195,49.0,3373,2,5.7,150,5.0,2.0,170.18,68.0388,23.49306102042812,Normal,Low Activity,Maintenance,51,66,train
5558,53.0,410,1,6.1,186,15.0,3.0,185.42,84.368112,24.539469908363728,Normal,Moderate Activity,Maintenance,36,93,train
1889,49.0,1046,2,5.6,158,10.0,2.0,167.64,71.667536,25.501584703812195,Overweight,Moderate Activity,Maintenance,2,37,train
7089,60.0,635,2,5.5,150,0.0,7.0,165.1,68.0388,24.96102980371641,Normal,Moderate Activity,Maintenance,36,93,train
2004,57.0,5517,2,5.1,145,0.0,0.0,154.94,65.77083999999999,27.397206635316252,Overweight,Low Activity,Fat Loss,71,9,train
189,47.0,1557,1,5.1,205,20.0,10.0,154.94,92.98636,38.73398179475747,Obese,High Activity,Fat Loss,19,0,train
340,62.0,3865,2,5.6,200,16.0,9.0,167.64,90.7184,32.28048696685089,Obese,High Activity,Fat Loss,19,0,train
5222,49.0,6604,2,5.3,130,0.0,6.0,160.02,58.96696,23.02821133734986,Normal,Moderate Activity,Maintenance,36,93,train
5003,38.0,6581,2,5.6,120,40.0,0.0,167.64,54.43104,19.36829218011053,Normal,High Activity,Maintenance,50,11,train
13211,46.0,1378,2,5.5,250,7.0,0.0,165.1,113.398,41.60171633952735,Obese,Low Activity,Fat Loss,3,4,train
2370,49.0,68,1,5.1,195,15.0,3.0,154.94,88.45044,36.84451926818393,Obese,Moderate Activity,Fat Loss,86,51,train
1253,50.0,3472,1,5.8,160,0.0,0.0,172.72,72.57472,24.327647271211493,Normal,Low Activity,Maintenance,51,66,train
3541,53.0,6522,1,5.8,170,10.0,10.0,172.72,77.11064,25.848125225662216,Overweight,Moderate Activity,Maintenance,2,37,train
14314,29.0,1481,1,6.3,230,2.0,5.0,190.5,104.32616,28.74771047319873,Overweight,Moderate Activity,Fat Loss,54,56,train
3741,39.0,2414,1,6.2,290,20.0,0.0,187.96,131.54168,37.23338418188888,Obese,Moderate Activity,Fat Loss,86,51,train
14199,62.0,1469,2,5.2,124,7.0,0.0,157.48000000000002,56.245408,22.67964535929071,Normal,Low Activity,Maintenance,51,66,train
4359,29.0,3559,2,5.4,160,20.0,2.0,162.56,72.57472,27.463633052266104,Overweight,Moderate Activity,Fat Loss,54,56,train
2258,62.0,55,2,5.3,138,24.0,2.0,160.02,62.595696,24.445332035032926,Normal,Moderate Activity,Maintenance,36,93,train
6836,60.0,2730,1,5.8,200,7.0,0.0,172.72,90.7184,30.40955908901437,Obese,Low Activity,Fat Loss,3,4,train
11999,46.0,3201,2,5.2,180,2.0,0.0,157.48000000000002,81.64656,32.92206584413167,Obese,Low Activity,Fat Loss,3,4,train
4739,29.0,322,1,6.2,187,7.0,0.0,187.96,84.821704,24.00911324832145,Normal,Low Activity,Maintenance,51,66,train
11295,31.0,3146,1,6.1,200,0.0,0.0,185.42,90.7184,26.38652678318681,Overweight,Low Activity,Maintenance,17,22,train
11480,51.0,6929,2,5.4,180,1.0,0.0,162.56,81.64656,30.896587183799365,Obese,Low Activity,Fat Loss,3,4,train
11588,43.0,3173,2,5.7,170,20.0,0.0,170.18,77.11064,26.62546915648521,Overweight,Moderate Activity,Maintenance,2,37,train
10342,34.0,1058,2,5.6,180,7.0,0.0,167.64,81.64656,29.05243827016579,Overweight,Low Activity,Fat Loss,71,9,train
4052,31.0,2441,2,5.7,140,10.0,9.0,170.18,63.50288,21.92685695239958,Normal,Moderate Activity,Maintenance,36,93,train
14771,47.0,3418,2,5.6,130,10.0,0.0,167.64,58.96696,20.982316528453072,Normal,Low Activity,Maintenance,51,66,train
4229,39.0,257,1,5.3,165,4.0,0.0,160.02,74.84268,29.228114389713284,Overweight,Low Activity,Fat Loss,71,9,train
11812,53.0,3189,2,5.5,163,20.0,2.0,165.1,73.935496,27.124319053371835,Overweight,Moderate Activity,Fat Loss,54,56,train
4918,25.0,5681,2,5.4,133,9.0,1.0,162.56,60.327736,22.8291449746962,Normal,Moderate Activity,Maintenance,36,93,train
2606,45.0,6492,2,5.1,180,5.0,2.0,154.94,81.64656,34.01032547832363,Obese,Low Activity,Fat Loss,3,4,train
3758,18.0,7489,1,5.11,160,8.0,6.0,180.34,72.57472,22.315223364824828,Normal,Moderate Activity,Maintenance,36,93,train
4097,57.0,241,1,5.11,260,30.0,0.0,180.34,117.93392,36.26223796784034,Obese,Moderate Activity,Fat Loss,86,51,train
3818,50.0,6539,2,5.2,140,12.0,1.0,157.48000000000002,63.50288,25.60605121210241,Overweight,Moderate Activity,Maintenance,2,37,train
10850,48.0,4276,1,5.9,145,0.0,14.0,175.26,65.77083999999999,21.41251961562944,Normal,Moderate Activity,Maintenance,36,93,train
10701,53.0,4264,2,5.5,185,20.0,0.0,165.1,83.91452,30.78527009125024,Obese,Moderate Activity,Fat Loss,86,51,train
13139,62.0,1367,1,5.8,180,20.0,0.0,172.72,81.64656,27.36860318011293,Overweight,Moderate Activity,Fat Loss,54,56,train
10354,58.0,6865,2,5.5,200,6.0,0.0,165.1,90.7184,33.281373071621886,Obese,Low Activity,Fat Loss,3,4,train
7172,33.0,5863,2,5.5,140,5.0,0.0,165.1,63.50288,23.29696115013532,Normal,Low Activity,Maintenance,51,66,train
939,58.0,2124,1,5.1,180,4.0,0.0,154.94,81.64656,34.01032547832363,Obese,Low Activity,Fat Loss,3,4,train
2313,65.0,2188,2,5.8,190,6.0,0.0,172.72,86.18248,28.88908113456365,Overweight,Low Activity,Fat Loss,71,9,train
13268,60.0,6256,1,5.8,165,0.0,6.0,172.72,74.84268,25.087886248436856,Overweight,Moderate Activity,Maintenance,2,37,train
10494,32.0,6873,2,5.4,180,0.0,0.0,162.56,81.64656,30.896587183799365,Obese,Low Activity,Fat Loss,3,4,train
2801,45.0,112,1,6.1,180,4.0,0.0,185.42,81.64656,23.74787410486812,Normal,Low Activity,Maintenance,51,66,train
14616,48.0,7078,2,5.2,150,4.0,0.0,157.48000000000002,68.0388,27.435054870109727,Overweight,Low Activity,Fat Loss,71,9,train
14127,52.0,1454,2,5.1,105,2.0,4.0,154.94,47.62716,19.839356529022115,Normal,Low Activity,Maintenance,51,66,train
8906,40.0,3678,2,5.5,200,0.0,0.0,165.1,90.7184,33.281373071621886,Obese,Low Activity,Fat Loss,3,4,train
13681,48.0,1417,1,5.1,180,7.0,30.0,154.94,81.64656,34.01032547832363,Obese,High Activity,Fat Loss,19,0,train
13068,65.0,7005,2,5.2,135,5.0,0.0,157.48000000000002,61.23492,24.69154938309876,Normal,Low Activity,Maintenance,51,66,train
3882,52.0,216,1,5.6,185,35.0,5.0,167.64,83.91452,29.859450444337064,Overweight,High Activity,Fat Loss,87,17,train
13597,33.0,3327,2,5.3,115,20.0,0.0,160.02,52.16308,20.371110029194107,Normal,Moderate Activity,Muscle Gain,0,80,train
5307,55.0,5721,1,6.3,225,50.0,0.0,190.5,102.0582,28.12276024552049,Overweight,High Activity,Fat Loss,87,17,train
10552,56.0,6877,2,5.4,150,10.0,2.0,162.56,68.0388,25.74715598649947,Overweight,Moderate Activity,Maintenance,2,37,train
8635,24.0,7290,1,5.1,150,6.0,3.0,154.94,68.0388,28.34193789860302,Overweight,Moderate Activity,Fat Loss,54,56,train
1211,31.0,3470,2,5.5,230,20.0,0.0,165.1,104.32616,38.27357903236516,Obese,Moderate Activity,Fat Loss,86,51,train
2205,60.0,48,2,5.4,135,7.0,0.0,162.56,61.23492,23.172440387849527,Normal,Low Activity,Maintenance,51,66,train
2209,35.0,50,1,6.1,180,7.0,0.0,185.42,81.64656,23.74787410486812,Normal,Low Activity,Maintenance,51,66,train
7920,50.0,5914,1,5.4,128,30.0,2.0,162.56,58.059776,21.970906441812883,Normal,High Activity,Maintenance,50,11,train
14277,44.0,1477,1,5.9,192,7.0,0.0,175.26,87.089664,28.35312942207485,Overweight,Low Activity,Fat Loss,71,9,train
12699,47.0,3257,2,5.8,130,30.0,10.0,172.72,58.96696,19.76621340785934,Normal,High Activity,Maintenance,50,11,train
1573,48.0,3023,2,5.2,130,10.0,2.0,157.48000000000002,58.96696,23.777047554095105,Normal,Moderate Activity,Maintenance,36,93,train
6733,62.0,1789,1,5.11,250,4.0,0.0,180.34,113.398,34.86753650753879,Obese,Low Activity,Fat Loss,3,4,train
13348,25.0,4626,1,6.4,275,20.0,10.0,193.04,124.7378,33.473680174507166,Obese,High Activity,Fat Loss,19,0,train
8784,56.0,5964,2,5.7,170,7.0,0.0,170.18,77.11064,26.62546915648521,Overweight,Low Activity,Maintenance,17,22,train
11295,31.0,1155,2,5.9,145,0.0,0.0,175.26,65.77083999999999,21.41251961562944,Normal,Low Activity,Maintenance,51,66,train
2668,57.0,1643,2,5.4,172,3.0,0.0,162.56,78.017824,29.523405531186064,Overweight,Low Activity,Fat Loss,71,9,train
12347,34.0,6188,1,6.2,268,2.0,1.0,187.96,121.562656,34.40878262326283,Obese,Low Activity,Fat Loss,3,4,train
4927,32.0,4026,1,6.1,220,3.0,0.0,185.42,99.79024,29.025179461505484,Overweight,Low Activity,Fat Loss,71,9,train
12765,36.0,1325,1,6.2,185,5.0,2.0,187.96,83.91452,23.75233128844636,Normal,Low Activity,Maintenance,51,66,train
6630,64.0,3619,2,5.8,163,20.0,0.0,172.72,73.935496,24.78379065754671,Normal,Moderate Activity,Maintenance,36,93,train
5821,40.0,5757,1,6.2,215,5.0,1.0,187.96,97.52228,27.604060686572797,Overweight,Low Activity,Fat Loss,71,9,train
11536,52.0,5352,1,5.1,165,1.0,2.0,154.94,74.84268,31.17613168846333,Obese,Low Activity,Fat Loss,3,4,train
